throughput,throughput_std,mean_wait,mean_wait_std,wait_p95,wait_p95_std,mean_sojourn,mean_sojourn_std,mean_node_util,mean_node_util_std,tasks_dropped,tasks_dropped_std,total_tasks,total_tasks_std,success_tasks,success_tasks_std,balance_policy,node_mttf_fail,elapsed,series
15.681900000000002,0.209504964141664,0.0539952553357252,0.0063143010333242,0.1699282515465287,0.0302539772513636,0.149561022247965,0.006215549346735,0.4995422503036992,0.0240213858871084,1619.8,883.4061127250593,80030.8,371.07028983738377,78409.5,1047.524820708321,least_loaded,1000,26.51065373420716,pol_v2
15.77746,0.1216414748348603,0.0694749836799144,0.0097101363779616,0.1716490721787325,0.0451692111961975,0.1693834262314044,0.007959484966601,0.525520474517079,0.0246392812893533,1098.7,526.0733884164831,79987.9,299.4152467727721,78887.3,608.2073741743025,round_robin,1000,25.84110307693481,pol_v2
15.807360000000003,0.1042913534287479,0.06945771460284157,0.007650651248243501,0.1705762391912145,0.032085065953223614,0.16920501144368658,0.01000768131777663,0.5255186725428302,0.0257010437629481,834.3,500.4528049676612,79872.8,271.6787809159928,79036.8,521.4567671437394,random,1000,37.43654489517212,pol_v2
