throughput,throughput_std,mean_wait,mean_wait_std,wait_p95,wait_p95_std,mean_sojourn,mean_sojourn_std,mean_node_util,mean_node_util_std,tasks_dropped,tasks_dropped_std,total_tasks,total_tasks_std,success_tasks,success_tasks_std,policy
16.032777777777778,0.003715167443844666,0.0652622667417125,0.007840884976291398,0.1428298417336356,0.06499702828936298,0.1597156044193385,0.014333652062557376,0.5047897991335385,0.03571420437567053,10.333333333333334,4.4969125210773475,48112.666666666664,16.048537489614297,48098.333333333336,11.14550233153366,round_robin
16.000555555555554,0.010887755043007388,0.03894081894697946,0.004735599074992435,0.11960686961725357,0.021315741740720085,0.1349521668864941,0.008524765603502805,0.5120509505660235,0.0455175431810476,54.666666666666664,61.75938974943181,48058.333333333336,90.27488884266519,48001.666666666664,32.6632651290236,least_loaded
15.936222222222222,0.10220869475710244,0.059920208626040895,0.009121737010045533,0.09903965039821543,0.002587689665914557,0.1504494019117405,0.013053392914687158,0.48074459859493407,0.023929405994711002,69.0,85.56868586112562,47878.666666666664,278.61123850667303,47808.666666666664,306.62608427130846,random
