pooled_w95,pooled_mean_wait,mean_w95,std_w95,throughput,throughput_std,n_dropped,n_total,n_total_waits,policy,elapsed_s
0.13210723368574118,0.060408921229027995,0.13636005191287676,0.051635587181824795,15.968133333333336,0.12288831424418617,154.6,48062.2,479044,round_robin,12.3
0.13563329768911103,0.044102885911647655,0.13958070340284962,0.04188768346505803,15.923200000000003,0.16176149795987405,279.6,48051.4,477696,least_loaded,12.8
0.13618568500595662,0.06743563865827507,0.13883075386919402,0.0556785795852659,15.941833333333335,0.09582660845970123,116.5,47943.3,478255,random,18.1
